name_clean,orbital_period,semi_major_axis,DL,star_mass,mass,method,M_lens,pi_rel,theta_E,te,thetas,s,q,u0,rho,piEE,piEN,r_s,a_s,v_para,v_perp,v_radial,DS,t0,W149,u,g,r,i,z,Y,alpha
hd208897b,352.7,1.05,64.68,1.25,1.4,Radial Velocity,1.251336431927557,0.015334275522872963,12.500680229227015,32.839009262390434,0.001027029909707717,1.2986306293805625,0.001069145542045644,-0.5285887272601784,8.215792187904193e-05,-6.4000394630340904e-12,3.191422905474841e-12,1.5400838042407683,1,10.816092012841457,10.957511207800714,-10.357416318694836,7908.0,2461638.763828608,16.0888,15.992,14.976,15.098,15.275,15.415,15.446,3.141592653589793
kepler93b,4.72674,0.053,96.18,1.09,0.0143,Transit,1.0900136506975457,0.004987443415391014,6.653802861334802,19.548395542091296,0.013414206246665894,0.12254414992106381,1.252357573005628e-05,8.037780113980109,0.0020160209922382498,4.824495406347272e-12,1.7301972946215199e-12,16.320648527802344,1,3686.1601573609673,1901.0520735386124,4001.023961592434,65.0,2461638.763828608,23.1568,29.739,26.723,25.391,24.125,23.503,23.232,3.141592653589793
toi2285b,27.26955,0.1363,42.409,0.454,0.0614,Transit,0.4540586120859657,0.0232918820596402,9.280539427619876,57.350960090181516,0.001474246263319646,0.3463096582086947,0.00012910151093770166,2.541279458342526,0.00015885351005913857,1.0172195236450324e-11,7.704668295914125e-12,5.775178233102442,1,53.54017827496629,-333.40249302485927,215.00167943126885,3472.0,2461638.763828608,20.2608,21.72,20.428,20.012,19.917,19.914,19.91,3.141592653589793
k2398b,6.393025,0.0664,606.992,0.945,0.01913,Transit,0.9450182613876957,0.0014806624995221107,3.3756942917801056,19.888158297043223,0.00023788144324958277,0.03240574444644578,1.9324219783950466e-05,30.82632060429135,7.046889400762078e-05,-3.8833602345663054e-13,3.7828113445412437e-13,61.71745269747559,1,-20827.29290988897,-20052.574300907076,-7949.740393983328,5995.0,2461638.763828608,23.0168,29.807,26.737,25.385,24.046,23.388,23.101,3.141592653589793
hd66428b,2269.81726,3.395,55.0,1.14552,10.946,Radial Velocity,1.1559689884850284,0.01775844815641598,12.929763101594808,18.092123230264292,0.0005362531532267365,4.7740451423784425,0.009121611569442899,-4.564579171660411,4.147432161077978e-05,7.0413858039729955e-12,2.426322654633199e-12,0.4189319414360616,1,-0.9582517360132151,-0.4495523151520737,0.1883259705131243,2362.0,2461638.763828608,24.8018,30.585,27.652,26.302,25.461,25.043,24.847,3.141592653589793
hd202432b,418.8,1.2,161.0,1.2,1.9,Radial Velocity,1.2018137290445414,0.006082645419853422,7.715779376965417,45.517223393329544,0.0001436051963706761,0.9659965357899748,0.0015114408704514312,0.06920386395288525,1.861188473058122e-05,-3.955874856510014e-12,4.117727898581879e-12,2.07040079948572,1,0.8437512000049253,-8.803071168016299,-2.324975677780948,7780.0,2461638.763828608,22.6388,28.423,25.584,24.313,23.362,22.893,22.686,3.141592653589793
hd199509ab,99.6,0.426,24.3056,1.04,0.136,Radial Velocity,1.04012982481582,0.040978362311525476,18.63099477646164,97.70292815857283,0.0001858246555130047,0.9407347972610081,0.00012483155367291174,0.12226404461402973,9.97395242404207e-06,-4.179818267476943e-12,8.772862211043408e-12,2.1259976837500756,1,25.685656767048005,43.443300747532035,-25.08994317394062,6082.0,2461638.763828608,20.4848,26.533,23.648,22.362,21.297,20.77,20.54,3.141592653589793
wasp31b,3.405909,0.04657,400.0,1.16,0.478,Transit,1.1604562960438372,0.00021167048054919913,1.4143585258592408,2.287804320082088,0.002955754198873394,0.08231646917762264,0.0003933586584804632,12.065920815419679,0.0020898196212857244,-1.1805473029125187e-13,7.505889614841858e-13,24.296474569194604,1,10425.222650929341,-10696.937940894462,12391.497395877988,437.0,2461638.763828608,24.6868,31.976,28.763,27.375,25.861,25.122,24.797,3.141592653589793
hd63433b,7.1079477,0.0719,22.42,0.99,0.0689,Transit,0.9900657715427204,0.04445245327427635,18.9319287163258,52.14921604184373,0.00021573284555728887,0.1693941553024906,6.643590173786515e-05,5.733997246923162,1.1395185814916647e-05,-1.5651168264037872e-11,1.5693800549167176e-11,11.806782804451306,1,-2495.559690359961,-2541.0045911177876,1611.5318369682968,6641.0,2461638.763828608,23.5458,28.933,26.276,25.052,24.196,23.77,23.573,3.141592653589793
toi733b,4.884765,0.0618,75.27,0.956,0.018,Transit,0.9560171826962113,0.012566598252521453,9.891375405814799,9.844303329797029,0.0009524070953136442,0.08300607418566848,1.7973531601932896e-05,11.964305039013036,9.62866190230488e-05,-7.348070694768118e-12,8.491011451276838e-12,24.09462222639741,1,-691.1010066501511,-4763.05025711734,-6376.0208471440765,1391.0,2461638.763828608,23.5638,30.491,27.386,26.025,24.638,23.956,23.657,3.141592653589793
hd4113ac,127225.5,50.438,41.8727,1.0,51.913,Imaging,1.0495558504680496,0.023740825216229253,14.245104928437671,63.17029583678829,0.00013983827026392033,84.55927274400975,0.04955585046804956,-84.5474467198784,9.816584080385364e-06,7.935901632003579e-12,7.862845858032944e-12,0.023652048262698448,1,-0.015180757957251515,-0.009146580046106335,0.003986878231912345,7088.0,2461638.763828608,23.4048,31.234,27.684,26.217,24.627,23.878,23.552,3.141592653589793
hip97166b,10.28891,0.089,66.08,0.898,0.063,Transit,0.89806013943674,0.015007227328450059,10.476540862046242,31.50645434214845,0.00012185104266670381,0.12855887434386123,6.697041953236912e-05,7.649978430869799,1.1630846886507947e-05,9.045450183814618e-14,9.438981784326038e-12,15.557074610427321,1,-503.0281367813406,-100.15414447067928,-1067.310564554134,7940.0,2461638.763828608,23.5778,31.752,28.323,26.9,25.065,24.158,23.742,3.141592653589793
toi2842b,3.5514058,0.0475,460.2,1.135,0.37,Transit,1.1353531998665687,0.001953284619127162,4.249748503246854,18.104487476273764,0.0002867130751480786,0.024287553244066885,0.0003111893097521147,41.1490653140023,6.746589237669633e-05,-1.1113229227019879e-12,3.0625044180078007e-12,82.34670573449273,1,10003.033418965919,2199.0870890690926,11150.962904317947,4552.0,2461638.763828608,21.9618,27.653,24.865,23.611,22.675,22.212,22.006,3.141592653589793
toi2068ab,7.768915,0.0632,52.93,0.559,0.0138,Transit,0.5590131734004288,0.018761540374456136,9.241878136982772,61.91164044276812,0.00014240881731470678,0.12919774888268412,2.356601150049496e-05,7.610875190840387,1.5409077592663378e-05,-1.1772060089141195e-11,1.220564137031155e-11,15.480145879446143,1,-3420.60629937895,-3804.2975191625897,-3683.0879118652665,7614.0,2461638.763828608,23.4448,31.336,27.947,26.528,24.801,23.962,23.586,3.141592653589793
hatp66b,2.972086,0.04363,927.0,1.255,0.783,Transit,1.255747447285198,0.0004281305643813617,2.0924459039605563,10.06363252421599,0.0007038431441421212,0.0224931997423015,0.0005955755260541685,44.435387913515456,0.0003363734005308789,-1.2396487003970137e-12,2.493209209072407e-13,88.91576222651551,1,-18804.09403909481,54891.420500518594,-43778.472021906724,1537.0,2461638.763828608,23.4298,29.494,26.594,25.303,24.238,23.714,23.485,3.141592653589793
hd108863b,443.4,1.4,139.0,1.85,2.6,Radial Velocity,1.85248194500832,0.007055413561695417,10.316994523701783,64.17584242846627,0.00026069718242137667,0.9762477263028831,0.0013415918963893215,0.04808244426465136,2.5268713850963387e-05,2.9572959519452457e-12,3.174229167859084e-12,2.048660341135069,1,-2.6934273038489795,8.958647097640142,7.391191691825546,7203.0,2461638.763828608,23.5458,28.389,25.892,24.713,24.063,23.737,23.567,3.141592653589793
lp70448bb,147.6,0.286,30.0,0.083,56.0,Radial Velocity,0.1364572771022822,0.031140350877192982,5.882677927002542,4.520405352240542,0.0024956570763975186,1.6205771336849206,0.6440635795455686,-1.0035130154678704,0.0004242382648456763,-2.153178910876185e-11,3.336690719866429e-11,1.2341282364341002,1,-4.02669767522911,-16.19669418022343,-19.4528392464573,456.0,2461638.763828608,24.8858,30.883,28.002,26.717,25.677,25.164,24.94,3.141592653589793
toi2000b,3.098331,0.0426,173.6,1.074,0.0324,Transit,1.0740309288531806,0.005417902910169812,6.883970068270144,43.60960247278391,0.0006733903690333208,0.03564682917495431,2.8797814879521532e-05,28.01733917673343,9.782006056899307e-05,1.4575427604014341e-12,1.8924120547821177e-12,56.10597201181677,1,3674.621999692298,-40695.689483978545,-11407.926488340936,2920.0,2461638.763828608,22.2598,26.945,24.481,23.312,22.733,22.441,22.283,3.141592653589793
kelt12b,5.0316144,0.0617,360.0,1.239,0.95,Transit,1.239906864522271,0.002285166940339354,4.803618057643822,32.558589350834886,0.0006048583971474308,0.03567912494961251,0.0007319326249159471,27.99191408010348,0.00012591725442969841,-3.1380461267567286e-12,1.1270924383775552e-13,56.05518641010619,1,-24307.260853390697,13725.878559778284,-6077.087758527517,2030.0,2461638.763828608,24.3978,31.711,28.491,27.101,25.579,24.836,24.509,3.141592653589793
k2233d,24.3662,0.1527,67.64,0.8,0.0261,Transit,0.8000249149095067,0.014314667821635112,9.657336488386873,28.935623067693157,0.0006212553600301561,0.2337642392313332,3.1143636883249226e-05,4.044050037615348,6.4329886483424e-05,8.972743789799094e-12,1.2506705298754472e-12,8.555628553693362,1,431.8705347797141,294.19364892853514,-16.514866483337325,2130.0,2461638.763828608,23.1808,28.744,26.01,24.768,23.867,23.421,23.218,3.141592653589793
wolf1069b,15.564,0.0672,9.5747,0.167,0.00396,Radial Velocity,0.1670037801931665,0.10431581122438706,11.911136209181029,61.10088521197987,0.0001283442938584582,0.5892382170620308,2.2635887224661837e-05,1.1078682689803148,1.0775151220211152e-05,-9.216687804614425e-12,5.405565342574795e-11,3.394212972084691,1,-210.46861249490638,-294.3517728358435,-510.2140518423983,7930.0,2461638.763828608,22.7968,28.939,26.024,24.728,23.63,23.089,22.854,3.141592653589793
toi1749b,2.38839,0.0291,99.56,0.58,0.06,Transit,0.5800572756540381,0.009589649001059207,6.730568758614307,19.88604108256237,0.00046209053329538725,0.04342665072457734,9.875112765199914e-05,22.9839075625964,6.86554955261348e-05,-5.91476954757672e-12,2.8843217414666454e-12,46.05466842664195,1,-39897.5691738962,41426.48461885884,-38163.868392714576,2200.0,2461638.763828608,24.9818,31.101,28.185,26.887,25.804,25.271,25.039,3.141592653589793
kepler454ad,4806.833852,5.683,230.869,1.03,2.307,Radial Velocity,1.0322022488977673,0.003974317841348495,5.780011053598682,10.042106502206483,0.0006389865559224124,4.258761950671431,0.002138105725987604,-4.02395192569637,0.00011055109583649917,4.5951751047667444e-12,2.6902232016706424e-12,0.4696200499501228,1,0.23352490834752607,-0.008237962781251348,-0.20742759062018942,2800.0,2461638.763828608,23.2448,28.47,25.974,24.823,23.926,23.492,23.277,3.141592653589793
hip21152b,21550.0,17.0,43.27,1.44,24.0,Imaging,1.4629102616152638,0.022981568022812742,16.54678568785009,90.28437149578367,0.0001549474409056415,23.743699334317522,0.01590990389948875,-23.70158289804027,9.36420183524923e-06,7.773634209803902e-12,3.766738800250617e-12,0.08423287255450276,1,0.06321656270133809,-0.06742732055111199,0.09250118590651717,7744.0,2461638.763828608,22.3128,29.223,26.123,24.765,23.382,22.703,22.405,3.141592653589793
hip65040ab,305.11,0.88,75.2736,0.93,50.0,Radial Velocity,0.9777297116984663,0.013143766698296318,10.230204085185186,15.04306712451992,0.00015530567282246309,1.1427617293369818,0.05132227064351209,-0.2676886722613049,1.518109233493867e-05,-2.4612429431393634e-12,6.880750843340338e-12,1.750146114151354,1,-14.099711508372199,11.514981200217797,-3.634594129349327,7087.0,2461638.763828608,23.0588,30.154,26.955,25.567,24.152,23.462,23.161,3.141592653589793
hd97658b,9.489295,0.08,21.1,0.85,0.02457,Transit,0.8500234543803286,0.04455245583800086,17.561687671313145,14.405665649261843,0.002888065833096169,0.2158943528249922,2.7593388621913314e-05,4.41600077048385,0.00016445263616741106,1.6900002748936392e-11,1.1451274327401951e-11,9.263790246617685,1,-318.92560223790963,231.0734576619421,-1788.9983324097911,352.0,2461638.763828608,25.0478,31.083,28.185,26.893,25.844,25.328,25.102,3.141592653589793
wasp157b,3.951623,0.0499,337.71,1.06,0.576,Transit,1.0605498462787664,0.0027189310958880305,4.845957643468194,15.000186692583219,0.0004393441715356562,0.030491375125822097,0.0005187229044965388,32.765668059255816,9.066199167626708e-05,3.4833121195231584e-12,3.682202869756205e-12,65.59231886876327,1,21.92109759464607,24084.854779158475,29289.26245714502,4129.0,2461638.763828608,23.7878,29.032,26.583,25.47,24.518,24.066,23.838,3.141592653589793
k2108b,4.733999,0.0581,484.99,1.17,0.187,Transit,1.170178509121752,0.0003594093225855687,1.8506986074681102,10.886984894998822,0.0029916926067890515,0.0760134392137208,0.00015257189893355878,13.07955497531863,0.0016165206991115122,3.9046115160420557e-13,9.068690424677171e-13,26.3111368290647,1,-183.3455573701389,-3752.287969780534,-6512.994331747328,413.0,2461638.763828608,24.3578,29.879,27.18,25.952,25.047,24.6,24.395,3.141592653589793
kepler4b,3.21346,0.0456,550.0,1.22,0.077,Transit,1.2200735037560153,0.0016897461644443407,4.097497552290727,25.100915825741083,0.00036002723308158877,0.020234079423120135,6.024898034068691e-05,49.401337274960646,8.786514902987892e-05,-1.5827205243443045e-12,1.963402535406858e-12,98.84314270876753,1,55195.489294809704,26663.18489265558,-10943.679222545727,7786.0,2461638.763828608,19.7278,23.452,21.217,20.289,19.96,19.81,19.711,3.141592653589793
wasp183b,4.1117771,0.04632,328.0,0.784,0.502,Transit,0.7844792063054525,0.0028507998899034723,4.267652560207407,12.905128136563357,0.00022817727205054792,0.03309067694776416,0.0006112325324650524,30.186901545591734,5.346669365217926e-05,2.425382985465265e-12,4.304242353036763e-12,60.439984445079,1,-30192.13625467334,-15697.30271800179,-10290.86702031686,5051.0,2461638.763828608,23.9908,29.815,26.971,25.698,24.729,24.25,24.04,3.141592653589793
hd67087c,2374.0,3.86,88.8,1.36,4.85,Radial Velocity,1.3646297820347513,0.011126180888439434,11.119760953004889,63.92198038859465,0.00015057123162037688,3.909118968670095,0.0034042514961406065,-3.6533068514092575,1.354086947163087e-05,6.194682955809467e-12,5.03211440024623e-12,0.5116242345216757,1,-0.9013070647001035,-0.2641373361711285,0.37901162916054615,7403.0,2461638.763828608,25.2018,31.842,28.811,27.473,26.187,25.555,25.28,3.141592653589793
82eric,43.17,0.225,6.06,0.813,0.00793,Radial Velocity,0.8130075699322753,0.16488502649896858,33.040976507880366,155.94086382946702,0.00018471128562867607,1.1237171777423656,9.311109809811497e-06,-0.23381354379678765,5.590370054124215e-06,2.725538603091508e-11,2.13491170675303e-11,1.7798072678911558,1,-72.47199311871134,-88.97775201976671,82.97975019007505,7606.0,2461638.763828608,23.6038,29.372,26.58,25.326,24.35,23.868,23.653,3.141592653589793
epic212036875b,5.169885,0.0645,306.57,1.23,52.3,Transit,1.2799252784365955,0.003120053800492616,5.702802350576249,22.159875894693574,0.00014403254520263623,0.03689281047601572,0.04058965726552495,27.068659385123375,2.5256450486677347e-05,3.346849634598116e-12,3.1101497491764576e-12,54.21110439119878,1,-7400.088464605406,156.5658392538956,12176.195871287066,7050.0,2461638.763828608,25.3378,31.562,28.628,27.324,26.195,25.639,25.398,3.141592653589793
toi4633ac,271.9445,0.847,95.2,1.1,0.1504,Transit,1.1001435709727891,0.010372985304868567,9.640321867685875,27.494417470326205,0.00023775945170001535,0.9229005987188181,0.00013051906617180588,0.16063971037645408,2.4663020069587018e-05,6.2387312872204145e-12,7.015472933792049e-12,2.1670806181905444,1,3.162221938553093,-15.939646637754993,8.209213227938486,7621.0,2461638.763828608,21.6038,26.818,24.339,23.202,22.295,21.859,21.641,3.141592653589793
nuophb,530.21,1.79,46.8,3.04,22.206,Radial Velocity,3.061197719559523,0.02123236796841338,23.00699387909993,65.88506882157773,0.00022206326698896134,1.6624450568750082,0.006972934065632509,-1.060921418024798,9.651989658270332e-06,-3.0539383559106906e-12,1.881841153268137e-12,1.2030472777004209,1,2.418955925801961,-2.0003380090773693,4.411226169549245,7399.0,2461638.763828608,23.3458,28.464,25.909,24.706,23.933,23.546,23.358,3.141592653589793
hd105779b,2412.0,3.38,55.1,0.89,0.64,Radial Velocity,0.8906109403097403,0.018002706942692792,11.426885853547835,74.60988153195719,0.00013625101659252387,5.368305371242363,0.0006864497862251325,-5.182026847416775,1.192372255562704e-05,-7.167996027872744e-12,9.963156685422533e-12,0.37255704765117503,1,-0.5600826967392618,-1.00297464095619,1.0096305670918988,6844.0,2461638.763828608,24.3218,32.011,28.692,27.283,25.628,24.818,24.455,3.141592653589793
hd40307b,4.3114,0.0475,12.8,0.77,0.012,Radial Velocity,0.7700114551308076,0.0779292669798395,22.10618798992966,88.35666954746009,0.0004734933124751533,0.1678687208165648,1.4876793256664804e-05,5.789167200680271,2.1419039442297802e-05,-1.093759181257632e-11,1.9916351541278346e-11,11.914071842993671,1,3714.7513561366277,-2424.8078089003816,2676.2794862559836,5109.0,2461638.763828608,22.3598,27.05,24.538,23.458,22.872,22.584,22.425,3.141592653589793
hd143105b,2.1974,0.0379,48.7,1.51,1.21,Radial Velocity,1.5111550590231027,0.02040385879973312,15.846218489427038,61.93657718592811,9.144646899815785e-05,0.04911165946383709,0.0007649397503992604,20.312651940406795,5.770870132781082e-06,-8.26565532304061e-12,8.129276223422415e-12,40.72352719974126,1,17915.278097113358,-11550.601311847786,23624.342977524782,7691.0,2461638.763828608,23.1648,32.01,28.414,26.972,24.877,23.846,23.366,3.141592653589793
hd100546b,91250.0,53.0,110.0,2.4,1.65,Imaging,2.401575080486049,0.008932931207812723,13.21782657334696,81.49983035816891,0.00021614542231327473,36.45214885703996,0.0006562835358539108,-36.424715632076406,1.6352569094008272e-05,3.866650743894755e-12,3.585547149836667e-13,0.054866449927100595,1,0.00046955194878371865,0.014612300747017717,0.01042205063793983,6330.0,2461638.763828608,24.3338,29.968,27.211,25.965,25.04,24.582,24.376,3.141592653589793
wolf1061d,217.21,0.47,4.29,0.25,0.0242,Radial Velocity,0.25002310118046206,0.23273109319620947,21.768687449914022,68.49102142058204,0.0004981277623863003,5.032784351798034,9.240472184823065e-05,-4.8340871833722225,2.2882765142933213e-05,-4.689064803302236e-11,4.360252843385148e-11,0.397394336851622,1,5.8586343239778484,-3.125459383432382,-10.432850326017826,2709.0,2461638.763828608,23.4998,29.222,26.424,25.168,24.222,23.754,23.547,3.141592653589793
toi1693b,1.7666957,0.0226,30.8,0.49,0.0088,Transit,0.4900084004292589,0.032008395644759276,11.301827810300052,31.291801940368803,0.0005183127315672086,0.06492456318415216,1.7143733181489918e-05,15.337566434923884,4.586096517015046e-05,4.12832817831536e-12,7.99673552841341e-12,30.80498199621607,1,-29871.657949692333,11057.67532975134,-33724.94639811375,2178.0,2461638.763828608,22.8098,28.812,25.93,24.645,23.602,23.088,22.863,3.141592653589793
hd18742b,766.0,1.82,135.0,1.36,3.4,Radial Velocity,1.3632456203954957,0.007281128836880826,8.990863076743207,50.37115568491262,0.00011939314963897578,1.4994646638935278,0.002386485584923312,-0.8325599851241142,1.3279386930917871e-05,-9.67023840741738e-13,2.5785376447985524e-13,1.3338093575388272,1,-1.421042863916592,-4.544655381064048,-4.775948482646592,7919.0,2461638.763828608,24.2778,31.292,28.087,26.696,25.329,24.665,24.377,3.141592653589793
ngts23b,4.076,0.0504,991.0,1.01,0.613,Transit,1.0105851662654233,0.0007007252755527469,2.4014598022378553,17.05808461095341,0.0009665021033602823,0.021177835010140318,0.0005793725400229665,47.198002006611176,0.0004024644103805632,-9.876820365101064e-13,1.3459011531163612e-12,94.43835968324264,1,45401.53690489405,-38157.781722984684,-27154.058235995344,3243.0,2461638.763828608,21.3538,24.643,22.553,21.736,21.465,21.349,21.272,3.141592653589793
hd33636b,2828.0,3.27,29.6317,1.09,15.4,Radial Velocity,1.1047007512031275,0.0334297779292958,17.342194024012475,60.50781459040352,0.000328390839475077,6.363369525581436,0.01348692770929138,-6.206220078896013,1.8935945418461936e-05,1.1920754295324392e-11,1.2880681301894674e-11,0.3142988933708443,1,-0.21852621392239371,-0.030337091458858937,0.22680061380715705,3146.0,2461638.763828608,24.7128,31.223,28.227,26.901,25.661,25.051,24.785,3.141592653589793
tyc14226141c,569.2,1.3916,759.0,1.15,10.1,Radial Velocity,1.1596414017630898,0.0011777215747577833,3.3350176902287134,4.081054579297601,0.0006952828660378242,0.5497617272048894,0.008383827620078419,1.2692081110270697,0.00020847951363944404,-6.922337172241647e-13,2.749121103817977e-13,3.637939676463918,1,12.18175149974044,-11.254033657706943,2.184052796743404,7153.0,2461638.763828608,19.7408,21.435,19.974,19.505,19.404,19.401,19.395,3.141592653589793
k2199c,7.3744897,0.0662,107.97,0.73,0.039,Transit,0.7300372291751248,0.006903341424329959,6.406445721488468,31.78046036354111,0.014580885366137768,0.09570568524537292,5.099887003397764e-05,10.352994383472302,0.0022759711078532414,7.040095404481806e-12,1.76622961870536e-12,20.897400137435348,1,319.7763033377896,3548.540068459209,3924.469893409654,424.0,2461638.763828608,19.1388,19.458,18.495,18.431,18.492,18.577,18.609,3.141592653589793
